	Id	v2a1	hacdor	rooms	hacapo	v14a	refrig	v18q	v18q1	r4h1	r4h2	r4h3	r4m1	r4m2	r4m3	r4t1	r4t2	r4t3	tamhog	tamviv	escolari	rez_esc	hhsize	cielorazo	dis	estadocivil1	estadocivil2	estadocivil3	estadocivil4	estadocivil5	estadocivil6	estadocivil7	parentesco1	parentesco2	parentesco3	parentesco4	parentesco5	parentesco6	parentesco7	parentesco8	parentesco9	parentesco10	parentesco11	parentesco12	idhogar	hogar_nin	hogar_adul	hogar_mayor	hogar_total	dependency	edjefe	edjefa	meaneduc	instlevel1	instlevel2	instlevel3	instlevel4	instlevel5	instlevel6	instlevel7	instlevel8	instlevel9	bedrooms	overcrowding	computer	television	mobilephone	qmobilephone	age	Target	MaterialPared	MaterialPiso	MaterialTecho	AbastecimientoAgua	AbastecimientoElectricidad	TipoSanitario	EnergiaCocina	EliminacionBasura	EstadoPared	EstadoTecho	EstadoPiso	Genero	TipoVivienda	Region	Zona
54	ID_88d6dc9be	168000.0	0	5	0	1	1	0		1	1	2	0	2	2	1	3	4	4	4	6	0.0	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	b9d64d752	2	2	0	4	yes	no	7	9.0	0	0	1	0	0	0	0	0	0	3	1.3333334	0	0	1	2	13	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
55	ID_e2d67d5bb	168000.0	0	5	0	1	1	0		1	1	2	0	2	2	1	3	4	4	4	2	1.0	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	b9d64d752	2	2	0	4	yes	no	7	9.0	0	1	0	0	0	0	0	0	0	3	1.3333334	0	0	1	2	10	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
56	ID_39794350a	168000.0	0	5	0	1	1	0		1	1	2	0	2	2	1	3	4	4	4	7		4	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	b9d64d752	2	2	0	4	yes	no	7	9.0	0	0	0	1	0	0	0	0	0	3	1.3333334	0	0	1	2	37	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
57	ID_91fc6ef60	168000.0	0	5	0	1	1	0		1	1	2	0	2	2	1	3	4	4	4	11		4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	b9d64d752	2	2	0	4	yes	no	7	9.0	0	0	0	0	1	0	0	0	0	3	1.3333334	0	0	1	2	36	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
58	ID_a0fb0a5c4	40000.0	0	1	0	0	0	0		0	1	1	0	0	0	0	1	1	1	1	7		1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	09a26c158	0	1	1	1	8	7	no	7.0	0	0	0	1	0	0	0	0	0	1	1.0	0	0	0	0	71	2	paredmad	pisomadera	techozinc	abastaguafuera	public	sanitario1	energcocinar3	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
59	ID_b00eafd98	155000.0	0	3	0	1	1	0		0	1	1	0	1	1	0	2	2	2	2	14		2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	e2f9717d3	0	2	0	2	no	no	14	10.0	0	0	0	0	0	0	0	1	0	1	2.0	0	1	1	2	30	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
60	ID_332252b98	155000.0	0	3	0	1	1	0		0	1	1	0	1	1	0	2	2	2	2	6		2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	e2f9717d3	0	2	0	2	no	no	14	10.0	0	0	1	0	0	0	0	0	0	1	2.0	0	1	1	2	29	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
61	ID_1db0ed392		0	6	0	1	1	1	2.0	0	2	2	0	1	1	0	3	3	3	3	14		3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	65d20b573	0	3	1	3	.5	no	14	13.0	0	0	0	0	0	0	0	1	0	3	1.0	1	1	1	3	55	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
62	ID_c70e4a951		0	6	0	1	1	1	2.0	0	2	2	0	1	1	0	3	3	3	3	11		3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	65d20b573	0	3	1	3	.5	no	14	13.0	0	0	0	0	1	0	0	0	0	3	1.0	1	1	1	3	70	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
63	ID_f1a8c2996		0	6	0	1	1	1	2.0	0	2	2	0	1	1	0	3	3	3	3	14		3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	65d20b573	0	3	1	3	.5	no	14	13.0	0	0	0	0	0	0	0	1	0	3	1.0	1	1	1	3	26	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
64	ID_6e9d356d7		0	6	0	1	1	0		0	0	0	0	1	1	0	1	1	1	1	9		1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	d9281c805	0	1	1	1	8	no	9	9.0	0	0	0	1	0	0	0	0	0	3	0.33333334	0	0	1	1	71	2	paredmad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho2	eviv2	female	tipovivi1	Central	Urbana
65	ID_5a72ab074	200000.0	0	3	0	1	1	0		1	1	2	1	2	3	2	3	5	5	5	9		5	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5f7699c70	2	3	0	5	.66666669	9	no	9.0	0	0	0	1	0	0	0	0	0	2	2.5	0	0	1	5	30	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared2	etecho2	eviv2	female	tipovivi3	Central	Urbana
66	ID_18e808ee5	200000.0	0	3	0	1	1	0		1	1	2	1	2	3	2	3	5	5	5	5	0.0	5	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	5f7699c70	2	3	0	5	.66666669	9	no	9.0	0	1	0	0	0	0	0	0	0	2	2.5	0	0	1	5	11	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared2	etecho2	eviv2	male	tipovivi3	Central	Urbana
67	ID_bd34e0c6a	200000.0	0	3	0	1	1	0		1	1	2	1	2	3	2	3	5	5	5	0		5	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5f7699c70	2	3	0	5	.66666669	9	no	9.0	1	0	0	0	0	0	0	0	0	2	2.5	0	0	1	5	1	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared2	etecho2	eviv2	female	tipovivi3	Central	Urbana
68	ID_b8802d92d	200000.0	0	3	0	1	1	0		1	1	2	1	2	3	2	3	5	5	5	9		5	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5f7699c70	2	3	0	5	.66666669	9	no	9.0	0	0	0	1	0	0	0	0	0	2	2.5	0	0	1	5	29	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared2	etecho2	eviv2	male	tipovivi3	Central	Urbana
69	ID_5cba5f4d4	200000.0	0	3	0	1	1	0		1	1	2	1	2	3	2	3	5	5	5	9		5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	5f7699c70	2	3	0	5	.66666669	9	no	9.0	0	0	0	1	0	0	0	0	0	2	2.5	0	0	1	5	60	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared2	etecho2	eviv2	female	tipovivi3	Central	Urbana
70	ID_c5bfe390e		0	6	0	1	1	0		1	1	2	0	2	2	1	3	4	4	4	0	0.0	4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	a0a822586	1	3	1	4	yes	15	no	14.0	1	0	0	0	0	0	0	0	0	2	2.0	1	1	1	2	7	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
71	ID_f70aba49f		0	6	0	1	1	0		1	1	2	0	2	2	1	3	4	4	4	15		4	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	a0a822586	1	3	1	4	yes	15	no	14.0	0	0	0	0	0	0	0	1	0	2	2.0	1	1	1	2	40	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
72	ID_8d1510a53		0	6	0	1	1	0		1	1	2	0	2	2	1	3	4	4	4	15		4	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	a0a822586	1	3	1	4	yes	15	no	14.0	0	0	0	0	0	0	0	1	0	2	2.0	1	1	1	2	45	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
73	ID_c52da52d4		0	6	0	1	1	0		1	1	2	0	2	2	1	3	4	4	4	12		4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	a0a822586	1	3	1	4	yes	15	no	14.0	0	0	0	0	0	0	1	0	0	2	2.0	1	1	1	2	74	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
74	ID_4f75bf2e4	350000.0	0	6	0	1	1	1	3.0	0	1	1	0	2	2	0	3	3	3	3	16		3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	b2ceb3e5c	1	2	0	3	.5	16	no	16.5	0	0	0	0	0	0	0	1	0	3	1.0	0	1	1	4	57	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi2	Central	Urbana
75	ID_dd93e20ec	350000.0	0	6	0	1	1	1	3.0	0	1	1	0	2	2	0	3	3	3	3	10	0.0	3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	b2ceb3e5c	1	2	0	3	.5	16	no	16.5	0	0	0	1	0	0	0	0	0	3	1.0	0	1	1	4	17	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi2	Central	Urbana
76	ID_c8f69febe	350000.0	0	6	0	1	1	1	3.0	0	1	1	0	2	2	0	3	3	3	3	17		3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	b2ceb3e5c	1	2	0	3	.5	16	no	16.5	0	0	0	0	0	0	0	1	0	3	1.0	0	1	1	4	40	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi2	Central	Urbana
77	ID_32e57e6be	270000.0	0	6	0	1	1	0		1	1	2	0	1	1	1	2	3	3	3	14		3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	69bfa2895	1	2	0	3	.5	no	14	14.0	0	0	0	0	0	0	0	1	0	3	1.0	1	1	1	2	41	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
78	ID_67204372d	270000.0	0	6	0	1	1	0		1	1	2	0	1	1	1	2	3	3	3	1	0.0	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	69bfa2895	1	2	0	3	.5	no	14	14.0	0	1	0	0	0	0	0	0	0	3	1.0	1	1	1	2	8	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
79	ID_c946fea9c	270000.0	0	6	0	1	1	0		1	1	2	0	1	1	1	2	3	3	3	14		3	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	69bfa2895	1	2	0	3	.5	no	14	14.0	0	0	0	0	0	0	0	1	0	3	1.0	1	1	1	2	44	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
80	ID_202c0a339	300000.0	0	7	0	1	1	1	1.0	0	1	1	0	2	2	0	3	3	3	3	13		3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	bcc196e5a	0	3	0	3	no	no	13	14.333332999999998	0	0	0	0	0	0	0	1	0	4	0.75	1	1	1	3	60	4	paredzocalo	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
81	ID_0f688cf40	300000.0	0	7	0	1	1	1	1.0	0	1	1	0	2	2	0	3	3	3	3	15		3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	bcc196e5a	0	3	0	3	no	no	13	14.333332999999998	0	0	0	0	0	0	0	1	0	4	0.75	1	1	1	3	29	4	paredzocalo	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
82	ID_d7af7b303	300000.0	0	7	0	1	1	1	1.0	0	1	1	0	2	2	0	3	3	3	3	15		3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	bcc196e5a	0	3	0	3	no	no	13	14.333332999999998	0	0	0	0	0	0	0	1	0	4	0.75	1	1	1	3	31	4	paredzocalo	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
83	ID_c38cb27c5	250000.0	0	5	0	1	1	0		0	2	2	0	1	1	0	3	3	3	3	11		3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	fca2c4361	0	3	2	3	2	6	no	9.333333	0	0	0	0	1	0	0	0	0	3	1.0	0	0	1	2	42	4	paredzocalo	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar3	elimbasu1	epared2	etecho2	eviv2	male	tipovivi2	Central	Urbana
84	ID_7855a5880	250000.0	0	5	0	1	1	0		0	2	2	0	1	1	0	3	3	3	3	6		3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	fca2c4361	0	3	2	3	2	6	no	9.333333	0	0	1	0	0	0	0	0	0	3	1.0	0	0	1	2	67	4	paredzocalo	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar3	elimbasu1	epared2	etecho2	eviv2	male	tipovivi2	Central	Urbana
85	ID_6aee5943e	250000.0	0	5	0	1	1	0		0	2	2	0	1	1	0	3	3	3	3	11		3	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	fca2c4361	0	3	2	3	2	6	no	9.333333	0	0	0	0	1	0	0	0	0	3	1.0	0	0	1	2	70	4	paredzocalo	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar3	elimbasu1	epared2	etecho2	eviv2	female	tipovivi2	Central	Urbana
86	ID_48c10ba80		0	4	0	1	1	0		0	1	1	0	1	1	0	2	2	2	2	0		2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2b1a06ddc	0	2	1	2	yes	no	no	6.5	1	0	0	0	0	0	0	0	0	2	1.0	0	0	1	1	89	4	paredmad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared2	etecho2	eviv3	female	tipovivi1	Central	Urbana
87	ID_1a283d51b		0	4	0	1	1	0		0	1	1	0	1	1	0	2	2	2	2	13		2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2b1a06ddc	0	2	1	2	yes	no	no	6.5	0	0	0	0	0	0	0	1	0	2	1.0	0	0	1	1	55	4	paredmad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared2	etecho2	eviv3	male	tipovivi1	Central	Urbana
88	ID_b20ab1829		0	4	0	1	1	0		0	3	3	0	1	1	0	4	4	4	4	9		4	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	caa343c15	2	2	0	4	yes	no	15	12.0	0	0	0	1	0	0	0	0	0	3	1.3333334	0	0	1	4	40	4	paredblolad	pisomoscer	techoentrepiso	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
89	ID_aa4870ce2		0	4	0	1	1	0		0	3	3	0	1	1	0	4	4	4	4	9	1.0	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	caa343c15	2	2	0	4	yes	no	15	12.0	0	0	0	1	0	0	0	0	0	3	1.3333334	0	0	1	4	17	4	paredblolad	pisomoscer	techoentrepiso	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
90	ID_b2c2feb03		0	4	0	1	1	0		0	3	3	0	1	1	0	4	4	4	4	8	0.0	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	caa343c15	2	2	0	4	yes	no	15	12.0	0	0	0	1	0	0	0	0	0	3	1.3333334	0	0	1	4	15	4	paredblolad	pisomoscer	techoentrepiso	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
91	ID_f1b296d83		0	4	0	1	1	0		0	3	3	0	1	1	0	4	4	4	4	15		4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	caa343c15	2	2	0	4	yes	no	15	12.0	0	0	0	0	0	0	0	1	0	3	1.3333334	0	0	1	4	39	4	paredblolad	pisomoscer	techoentrepiso	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
92	ID_d573a95c2		0	4	0	1	1	0		0	0	0	0	1	1	0	1	1	1	1	11		1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0b7ee52ff	0	1	1	1	8	no	11	11.0	0	0	0	0	1	0	0	0	0	2	0.5	0	0	1	1	66	4	paredmad	pisocemento	techoentrepiso	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv2	female	tipovivi1	Central	Urbana
93	ID_b2e903868	130000.0	0	4	0	1	1	0		1	2	3	0	2	2	1	4	5	5	5	6		5	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14aeb8605	2	3	0	5	.66666669	no	4	6.0	0	0	1	0	0	0	0	0	0	2	2.5	0	1	1	4	35	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared2	etecho2	eviv2	female	tipovivi3	Central	Urbana
94	ID_084179406	130000.0	0	4	0	1	1	0		1	2	3	0	2	2	1	4	5	5	5	6	0.0	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	14aeb8605	2	3	0	5	.66666669	no	4	6.0	0	0	1	0	0	0	0	0	0	2	2.5	0	1	1	4	13	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared2	etecho2	eviv2	male	tipovivi3	Central	Urbana
95	ID_3f2e2fa81	130000.0	0	4	0	1	1	0		1	2	3	0	2	2	1	4	5	5	5	4		5	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	14aeb8605	2	3	0	5	.66666669	no	4	6.0	0	1	0	0	0	0	0	0	0	2	2.5	0	1	1	4	59	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared2	etecho2	eviv2	female	tipovivi3	Central	Urbana
96	ID_c3ae81c15	130000.0	0	4	0	1	1	0		1	2	3	0	2	2	1	4	5	5	5	0		5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	14aeb8605	2	3	0	5	.66666669	no	4	6.0	1	0	0	0	0	0	0	0	0	2	2.5	0	1	1	4	4	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared2	etecho2	eviv2	male	tipovivi3	Central	Urbana
97	ID_b31fa267f	130000.0	0	4	0	1	1	0		1	2	3	0	2	2	1	4	5	5	5	8		5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14aeb8605	2	3	0	5	.66666669	no	4	6.0	0	0	0	1	0	0	0	0	0	2	2.5	0	1	1	4	30	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared2	etecho2	eviv2	male	tipovivi3	Central	Urbana
98	ID_afbc25a99	100000.0	0	3	0	1	1	0		0	1	1	0	2	2	0	3	3	3	3	8		3	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	07a5de1ba	2	1	0	3	2	no	8	8.0	0	0	0	1	0	0	0	0	0	1	3.0	0	0	1	1	38	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
99	ID_cca2d38b1	100000.0	0	3	0	1	1	0		0	1	1	0	2	2	0	3	3	3	3	7	1.0	3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	07a5de1ba	2	1	0	3	2	no	8	8.0	0	0	0	1	0	0	0	0	0	1	3.0	0	0	1	1	15	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
100	ID_f3583bbf7	100000.0	0	3	0	1	1	0		0	1	1	0	2	2	0	3	3	3	3	9	1.0	3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	07a5de1ba	2	1	0	3	2	no	8	8.0	0	0	0	1	0	0	0	0	0	1	3.0	0	0	1	1	17	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
101	ID_072c16126		0	6	0	1	1	1	1.0	1	1	2	0	1	1	1	2	3	3	3	11		3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5e72b4b07	1	2	0	3	.5	no	17	14.0	0	0	0	0	1	0	0	0	0	3	1.0	1	0	1	3	46	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
102	ID_b3dd09090		0	6	0	1	1	1	1.0	1	1	2	0	1	1	1	2	3	3	3	17		3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5e72b4b07	1	2	0	3	.5	no	17	14.0	0	0	0	0	0	0	0	0	1	3	1.0	1	0	1	3	43	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
103	ID_121a92c4e		0	6	0	1	1	1	1.0	1	1	2	0	1	1	1	2	3	3	3	3	0.0	3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	5e72b4b07	1	2	0	3	.5	no	17	14.0	0	1	0	0	0	0	0	0	0	3	1.0	1	0	1	3	10	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
104	ID_4cf6a7097		0	4	0	1	1	1	1.0	1	1	2	0	1	1	1	2	3	3	3	4	0.0	3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	288b0f0fa	1	2	0	3	.5	no	11	11.0	0	1	0	0	0	0	0	0	0	2	1.5	0	0	1	2	11	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
105	ID_12e339d76		0	4	0	1	1	1	1.0	1	1	2	0	1	1	1	2	3	3	3	11		3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	288b0f0fa	1	2	0	3	.5	no	11	11.0	0	0	0	0	1	0	0	0	0	2	1.5	0	0	1	2	22	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
106	ID_c9fa0b1a8		0	4	0	1	1	1	1.0	1	1	2	0	1	1	1	2	3	3	3	11		3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	288b0f0fa	1	2	0	3	.5	no	11	11.0	0	0	0	0	1	0	0	0	0	2	1.5	0	0	1	2	44	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
107	ID_ccc920272		0	5	0	1	1	0		0	0	0	0	1	1	0	1	1	1	1	6		1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	ed19e63e8	0	1	1	1	8	no	6	6.0	0	0	1	0	0	0	0	0	0	3	0.33333334	0	0	1	1	79	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
108	ID_cadf08b53		0	6	0	1	1	0		0	1	1	0	0	0	0	1	1	1	1	4		1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	bb809b379	0	1	1	1	8	4	no	4.0	0	1	0	0	0	0	0	0	0	4	0.25	0	0	1	1	75	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
109	ID_5be3504eb		0	5	0	1	1	0		0	1	1	0	1	1	0	2	2	2	2	4		2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	f954c1672	0	2	1	2	yes	no	4	6.0	0	1	0	0	0	0	0	0	0	3	0.66666669	0	1	0	0	78	4	paredmad	pisomoscer	techoentrepiso	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
